Index,GloOfs,RelOfs,Child,Parent,Xpos,Ypos,Zpos,Xtile,Ytile,Status,Status_S,Affect,Affect_S,BaseFrame,BaseFrame_S,Frame,OldFrame,Life,WhoShotMe,Model,Model_S,State,State_S,Angle,Angle_S,ZAngle,Unique,Unique_S,HugDistance,Persuaded,ChildHeld,ParentHeld,Command,StartCommand,Target,Data,GotoX,GotoY,GotoZ,LastXpos,LastYpos,HugGotoZ,ChildWeapon,Equipment,ParentRank,RankPosition,Count,WeaponHolding,WeaponInUse,Level1Base,Level1Balance,Level1True,Level1Fixed,Level2Base,Level2Balance,Level2True,Level2Fixed,Level3Base,Level3Balance,Level3True,Level3Fixed,LevelRecovery,Speed,MaxSpeed,BaseSpeed,OldState,OldState_S,NewState,NewState_S,HugChangeDir,HugStartAngle,HitAngle
0,32776,2,0,94,22476,11668,256,87,45,4,TS_MAPWHO,0,PA_NONE,1,PB_AGENT,382,7,16,0,1,TM_PERSON,0,PS_NONE,192,TA_NORTHWEST,0,1026,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40474,1,0,0,0,0,0,153,133,255,0,128,128,128,0,128,128,128,0,208,0,40,40,0,PS_NONE,0,PS_NONE,0,0,0
1,32868,94,2,40474,22476,11543,256,87,45,4,TS_MAPWHO,0,PA_NONE,1,PB_AGENT,382,7,16,0,1,TM_PERSON,0,PS_NONE,192,TA_NORTHWEST,0,1026,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40510,0,0,0,0,0,0,128,128,128,0,128,128,128,0,148,132,255,0,182,0,40,40,0,PS_NONE,0,PS_NONE,0,0,0
2,32960,186,0,278,22476,11418,256,87,44,4,TS_MAPWHO,0,PA_NONE,1,PB_AGENT,382,7,16,0,1,TM_PERSON,0,PS_NONE,192,TA_NORTHWEST,0,1026,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40546,0,0,0,0,0,0,128,128,128,0,143,131,255,0,128,128,128,0,151,0,40,40,0,PS_NONE,0,PS_NONE,0,0,0
3,33052,278,186,40546,22476,11293,256,87,44,4,TS_MAPWHO,0,PA_NONE,1,PB_AGENT,382,7,16,0,1,TM_PERSON,0,PS_NONE,192,TA_NORTHWEST,0,1026,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40582,1,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,123,0,40,40,0,PS_NONE,0,PS_NONE,0,0,0
4,33144,370,0,0,0,0,0,0,0,0,TS_NONE,0,PA_NONE,0,PB_NONE,0,0,0,0,0,TM_NONE,0,PS_NONE,0,TA_SOUTHWEST,0,0,PU_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PS_NONE,0,PS_NONE,0,0,0
5,33236,462,0,0,0,0,0,0,0,0,TS_NONE,0,PA_NONE,0,PB_NONE,0,0,0,0,0,TM_NONE,0,PS_NONE,0,TA_SOUTHWEST,0,0,PU_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PS_NONE,0,PS_NONE,0,0,0
6,33328,554,0,0,0,0,0,0,0,0,TS_NONE,0,PA_NONE,0,PB_NONE,0,0,0,0,0,TM_NONE,0,PS_NONE,0,TA_SOUTHWEST,0,0,PU_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PS_NONE,0,PS_NONE,0,0,0
7,33420,646,0,0,0,0,0,0,0,0,TS_NONE,0,PA_NONE,0,PB_NONE,0,0,0,0,0,TM_NONE,0,PS_NONE,0,TA_SOUTHWEST,0,0,PU_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PS_NONE,0,PS_NONE,0,0,0
8,33512,738,0,38278,19695,11745,256,76,45,4,TS_MAPWHO,0,PA_NONE,1,PB_AGENT,210,11,16,0,1,TM_PERSON,4,PS_GOTO_STRUCTURE4,65,TA_SOUTHEAST,0,5122,PU_AGENT,4454,0,0,0,0,0,0,2,22476,11668,256,0,0,0,38278,5460,0,0,484,0,0,14,9,255,0,14,9,127,0,14,9,127,0,139,56,56,56,4,PS_GOTO_STRUCTURE4,0,PS_NONE,4,64,0
9,33604,830,38494,1106,19821,11741,256,77,45,4,TS_MAPWHO,0,PA_NONE,1,PB_AGENT,208,11,16,0,1,TM_PERSON,4,PS_GOTO_STRUCTURE4,65,TA_SOUTHEAST,0,5122,PU_AGENT,4438,0,0,0,0,0,0,2,22476,11668,256,0,0,0,38350,5460,0,0,484,0,0,14,9,255,0,14,9,127,0,14,9,127,0,139,56,56,56,4,PS_GOTO_STRUCTURE4,0,PS_NONE,4,64,0
10,33696,922,38530,1290,19761,11742,256,77,45,4,TS_MAPWHO,0,PA_NONE,1,PB_AGENT,207,11,16,0,1,TM_PERSON,4,PS_GOTO_STRUCTURE4,65,TA_SOUTHEAST,0,5122,PU_AGENT,4421,0,0,0,0,0,0,2,22476,11668,256,0,0,0,38422,5460,0,0,486,0,0,14,9,255,0,14,9,127,0,14,9,127,0,139,56,56,56,4,PS_GOTO_STRUCTURE4,0,PS_NONE,4,64,0
11,33788,1014,0,38386,19873,11740,256,77,45,4,TS_MAPWHO,0,PA_NONE,1,PB_AGENT,209,11,16,0,1,TM_PERSON,4,PS_GOTO_STRUCTURE4,65,TA_SOUTHEAST,0,5122,PU_AGENT,4416,0,0,0,0,0,0,2,22476,11668,256,0,0,0,38494,5460,0,0,486,0,0,14,9,255,0,14,9,127,0,14,9,127,0,139,56,56,56,4,PS_GOTO_STRUCTURE4,0,PS_NONE,4,64,0
12,33880,1106,830,38242,19775,11742,256,77,45,4,TS_MAPWHO,0,PA_NONE,1,PB_AGENT,207,11,16,0,1,TM_PERSON,4,PS_GOTO_STRUCTURE4,65,TA_SOUTHEAST,0,5122,PU_AGENT,4390,0,0,0,0,0,0,2,22476,11668,256,0,0,0,38530,5460,0,0,487,0,0,14,9,255,0,14,9,127,0,14,9,127,0,139,56,56,56,4,PS_GOTO_STRUCTURE4,0,PS_NONE,4,64,0
13,33972,1198,0,38566,20025,11736,256,78,45,4,TS_MAPWHO,0,PA_NONE,1,PB_AGENT,208,11,16,0,1,TM_PERSON,4,PS_GOTO_STRUCTURE4,65,TA_SOUTHEAST,0,5122,PU_AGENT,4435,0,0,0,0,0,0,2,22476,11668,256,0,0,0,38566,5460,0,0,486,0,0,14,9,255,0,14,9,127,0,14,9,127,0,139,56,56,56,4,PS_GOTO_STRUCTURE4,0,PS_NONE,4,64,0
14,34064,1290,922,38422,19729,11744,256,77,45,4,TS_MAPWHO,0,PA_NONE,1,PB_AGENT,210,11,16,0,1,TM_PERSON,4,PS_GOTO_STRUCTURE4,65,TA_SOUTHEAST,0,5122,PU_AGENT,4386,0,0,0,0,0,0,2,22476,11668,256,0,0,0,38602,5460,0,0,487,0,0,14,9,255,0,14,9,127,0,14,9,127,0,139,56,56,56,4,PS_GOTO_STRUCTURE4,0,PS_NONE,4,64,0
15,34156,1382,38278,38710,19631,11747,256,76,45,4,TS_MAPWHO,0,PA_NONE,1,PB_AGENT,209,11,16,0,1,TM_PERSON,4,PS_GOTO_STRUCTURE4,64,TA_SOUTHEAST,0,5122,PU_AGENT,4427,0,0,0,0,0,0,2,22476,11668,256,0,0,0,38710,5460,0,0,487,0,0,14,9,255,0,14,9,127,0,14,9,127,0,139,56,56,56,4,PS_GOTO_STRUCTURE4,0,PS_NONE,4,64,0
16,34248,1474,38710,38746,19510,11742,256,76,45,4,TS_MAPWHO,0,PA_NONE,1,PB_AGENT,210,11,16,0,1,TM_PERSON,4,PS_GOTO_STRUCTURE4,64,TA_SOUTHEAST,0,5122,PU_AGENT,4383,0,0,0,0,0,0,2,22476,11668,256,0,0,0,38746,5460,0,0,487,0,0,14,9,255,0,14,9,127,0,14,9,127,0,139,56,56,56,4,PS_GOTO_STRUCTURE4,0,PS_NONE,4,64,0
17,34340,1566,0,38782,15191,12248,256,59,47,4,TS_MAPWHO,0,PA_NONE,1,PB_AGENT,207,11,16,0,1,TM_PERSON,14,PS_HUG_RIGHT,64,TA_SOUTHEAST,0,5122,PU_AGENT,6269,0,0,0,0,0,0,2,22476,11668,256,0,0,0,38782,5460,0,0,426,0,0,14,9,255,0,14,9,127,0,14,9,127,0,139,56,56,56,4,PS_GOTO_STRUCTURE4,0,PS_NONE,3,128,0
18,34432,1658,0,38818,19287,11742,256,75,45,4,TS_MAPWHO,0,PA_NONE,1,PB_AGENT,210,11,16,0,1,TM_PERSON,4,PS_GOTO_STRUCTURE4,64,TA_SOUTHEAST,0,5122,PU_AGENT,4382,0,0,0,0,0,0,2,22476,11668,256,0,0,0,38818,5460,0,0,487,0,0,14,9,255,0,14,9,127,0,14,9,127,0,139,56,56,56,4,PS_GOTO_STRUCTURE4,0,PS_NONE,4,64,0
19,34524,1750,38782,38854,15136,12080,256,59,47,4,TS_MAPWHO,0,PA_NONE,1,PB_AGENT,390,9,16,0,1,TM_PERSON,14,PS_HUG_RIGHT,0,TA_SOUTHWEST,0,5122,PU_AGENT,6268,0,0,0,0,0,0,2,22476,11668,256,0,0,0,38854,5460,0,0,430,0,0,14,9,255,0,14,9,127,0,14,9,127,0,139,56,56,56,4,PS_GOTO_STRUCTURE4,0,PS_NONE,4,128,0
