GloOfs,RelOfs,Child,Parent,Xpos,Ypos,Zpos,Xtile,Ytile,Status,Status_S,Affect,Affect_S,BaseFrame,BaseFrame_S,Frame,OldFrame,Life,WhoShotMe,Model,Model_S,State,State_S,Angle,Angle_S,ZAngle,Unique,Unique_S,HugDistance,Persuaded,ChildHeld,ParentHeld,Command,StartCommand,Target,Data,GotoX,GotoY,GotoZ,LastXpos,LastYpos,HugGotoZ,ChildWeapon,Equipment,ParentRank,RankPosition,Count,WeaponHolding,WeaponInUse,Level1Base,Level1Balance,Level1True,Level1Fixed,Level2Base,Level2Balance,Level2True,Level2Fixed,Level3Base,Level3Balance,Level3True,Level3Fixed,LevelRecovery,Speed,MaxSpeed,BaseSpeed,OldState,OldState_S,NewState,NewState_S,HugChangeDir,HugStartAngle,HitAngle
32776,2,0,0,22408,7736,256,87,30,4,TS_MAPWHO,0,PA_NONE,1,PB_AGENT,377,1,0,0,1,TM_PERSON,0,PS_NONE,0,TA_SOUTHWEST,0,2,PU_AGENT,0,0,0,0,0,0,0,0,22408,7736,256,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,105,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
32868,94,0,0,22564,7740,256,88,30,4,TS_MAPWHO,0,PA_NONE,1,PB_AGENT,377,1,0,0,1,TM_PERSON,0,PS_NONE,0,TA_SOUTHWEST,0,2,PU_AGENT,0,0,0,0,0,0,0,0,22564,7740,256,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,90,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
32960,186,0,0,22412,7556,256,87,29,4,TS_MAPWHO,0,PA_NONE,1,PB_AGENT,381,5,0,0,1,TM_PERSON,0,PS_NONE,128,TA_NORTHEAST,0,2,PU_AGENT,0,0,0,0,0,0,0,0,22412,7556,256,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,75,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
33052,278,0,370,22556,7540,256,88,29,4,TS_MAPWHO,0,PA_NONE,1,PB_AGENT,381,5,0,0,1,TM_PERSON,0,PS_NONE,128,TA_NORTHEAST,0,2,PU_AGENT,0,0,0,0,0,0,0,0,22556,7540,256,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,64,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
33144,370,278,462,22556,7540,256,88,29,4,TS_MAPWHO,0,PA_NONE,1,PB_AGENT,381,5,0,0,1,TM_PERSON,0,PS_NONE,128,TA_NORTHEAST,0,2,PU_AGENT,0,0,0,0,0,0,0,0,22556,7540,256,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,59,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
33236,462,370,554,22556,7540,256,88,29,4,TS_MAPWHO,0,PA_NONE,1,PB_AGENT,381,5,0,0,1,TM_PERSON,0,PS_NONE,128,TA_NORTHEAST,0,2,PU_AGENT,0,0,0,0,0,0,0,0,22556,7540,256,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,56,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
33328,554,462,646,22556,7540,256,88,29,4,TS_MAPWHO,0,PA_NONE,1,PB_AGENT,381,5,0,0,1,TM_PERSON,0,PS_NONE,128,TA_NORTHEAST,0,2,PU_AGENT,0,0,0,0,0,0,0,0,22556,7540,256,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,53,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
33420,646,554,0,22556,7540,256,88,29,4,TS_MAPWHO,0,PA_NONE,1,PB_AGENT,381,5,0,0,1,TM_PERSON,0,PS_NONE,128,TA_NORTHEAST,0,2,PU_AGENT,0,0,0,0,0,0,0,0,22556,7540,256,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,50,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
33512,738,0,0,6572,2404,256,25,9,4,TS_MAPWHO,0,PA_NONE,1,PB_AGENT,377,1,16,0,1,TM_PERSON,0,PS_NONE,0,TA_SOUTHWEST,0,2,PU_AGENT,0,0,0,0,0,0,0,0,6572,2404,256,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,226,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
33604,830,0,0,6120,2808,256,23,10,4,TS_MAPWHO,0,PA_NONE,1,PB_AGENT,377,1,16,0,1,TM_PERSON,0,PS_NONE,0,TA_SOUTHWEST,0,2,PU_AGENT,0,0,0,0,0,0,0,0,6120,2808,256,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,217,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
