Index,GloOfs,RelOfs,Child,Parent,Xpos,Ypos,Zpos,Xtile,Ytile,Status,Status_S,Affect,Affect_S,BaseFrame,BaseFrame_S,Frame,OldFrame,Life,WhoShotMe,Model,Model_S,State,State_S,Angle,Angle_S,ZAngle,Unique,Unique_S,HugDistance,Persuaded,ChildHeld,ParentHeld,Command,StartCommand,Target,Data,GotoX,GotoY,GotoZ,LastXpos,LastYpos,HugGotoZ,ChildWeapon,Equipment,ParentRank,RankPosition,Count,WeaponHolding,WeaponInUse,Level1Base,Level1Balance,Level1True,Level1Fixed,Level2Base,Level2Balance,Level2True,Level2Fixed,Level3Base,Level3Balance,Level3True,Level3Fixed,LevelRecovery,Speed,MaxSpeed,BaseSpeed,OldState,OldState_S,NewState,NewState_S,HugChangeDir,HugStartAngle,HitAngle
0,32776,2,0,94,17332,8940,256,67,34,4,TS_MAPWHO,0,PA_NONE,1,PB_AGENT,379,3,16,0,1,TM_PERSON,0,PS_NONE,64,TA_SOUTHEAST,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,6,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
1,32868,94,2,0,17328,8784,256,67,34,4,TS_MAPWHO,0,PA_NONE,1,PB_AGENT,379,3,16,0,1,TM_PERSON,0,PS_NONE,64,TA_SOUTHEAST,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,234,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
2,32960,186,0,278,17356,8612,256,67,33,4,TS_MAPWHO,0,PA_NONE,1,PB_AGENT,379,3,16,0,1,TM_PERSON,0,PS_NONE,64,TA_SOUTHEAST,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,222,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
3,33052,278,186,0,17360,8464,256,67,33,4,TS_MAPWHO,0,PA_NONE,1,PB_AGENT,379,3,16,0,1,TM_PERSON,0,PS_NONE,64,TA_SOUTHEAST,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,207,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
4,33144,370,0,462,17123,8437,256,66,32,4,TS_MAPWHO,0,PA_NONE,1,PB_AGENT,377,1,11,1290,1,TM_PERSON,0,PS_NONE,254,TA_SOUTHWEST,0,2050,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,198,2,32,32,0,PS_NONE,0,PS_NONE,0,0,254
5,33236,462,370,554,17124,8413,256,66,32,4,TS_MAPWHO,0,PA_NONE,1,PB_AGENT,377,1,11,1290,1,TM_PERSON,0,PS_NONE,254,TA_SOUTHWEST,0,2050,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,196,2,32,32,0,PS_NONE,0,PS_NONE,0,0,254
6,33328,554,462,646,17124,8385,256,66,32,4,TS_MAPWHO,0,PA_NONE,1,PB_AGENT,377,1,11,1290,1,TM_PERSON,0,PS_NONE,254,TA_SOUTHWEST,0,2050,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,193,2,32,32,0,PS_NONE,0,PS_NONE,0,0,254
7,33420,646,554,0,17124,8393,256,66,32,4,TS_MAPWHO,0,PA_NONE,1,PB_AGENT,377,1,11,1290,1,TM_PERSON,0,PS_NONE,254,TA_SOUTHWEST,0,2050,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,191,2,32,32,0,PS_NONE,0,PS_NONE,0,0,254
8,33512,738,0,23596,25024,19294,256,97,75,5,TS_NODRAW | TS_MAPWHO,0,PA_NONE,1537,PB_SOLDIER,6911,1545,16,0,1,TM_PERSON,3,PS_GOTO_POINT3,248,TA_SOUTHWEST,0,8,PU_GUARD,447,0,0,23596,32,8,0,23596,24896,23744,256,25024,19236,0,38242,0,0,0,495,0,0,128,50,178,50,128,80,208,80,128,80,208,80,154,58,58,32,3,PS_GOTO_POINT3,0,PS_NONE,4,0,0
9,33604,830,0,38278,23695,22884,896,92,89,4100,TS_MAPWHO | TS_WANDER_AFTER_HIT,0,PA_NONE,1537,PB_SOLDIER,6913,1545,16,0,1,TM_PERSON,29,PS_WANDER,255,TA_SOUTHWEST,0,2056,PU_GUARD,23557,0,0,0,0,0,738,0,0,0,0,0,0,0,38278,0,0,0,0,0,0,128,50,178,50,128,80,208,80,128,110,238,110,132,16,32,32,29,PS_WANDER,0,PS_NONE,3,128,0
