GloOfs,RelOfs,Child,Parent,Xpos,Ypos,Zpos,Xtile,Ytile,Status,Status_S,Affect,Affect_S,BaseFrame,BaseFrame_S,Frame,OldFrame,Life,WhoShotMe,Model,Model_S,State,State_S,Angle,ZAngle,Unique,Unique_S,HugDistance,Persuaded,ChildHeld,ParentHeld,Command,StartCommand,Target,Data,GotoX,GotoY,GotoZ,LastXpos,LastYpos,HugGotoZ,ChildWeapon,Equipment,ParentRank,RankPosition,Count,WeaponHolding,WeaponInUse,Level1Base,Level1Balance,Level1True,Level1Fixed,Level2Base,Level2Balance,Level2True,Level2Fixed,Level3Base,Level3Balance,Level3True,Level3Fixed,LevelRecovery,Speed,MaxSpeed,BaseSpeed,OldState,OldState_S,NewState,NewState_S,HugChangeDir,HugStartAngle,HitAngle
32776,2,0,94,20064,10608,256,78,41,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,382,7,16,0,1,TM_PERSON,0,PS_NONE,192,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,157,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
32868,94,2,646,20064,10528,256,78,41,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,382,7,16,0,1,TM_PERSON,0,PS_NONE,192,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,151,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
32960,186,0,278,20064,10384,256,78,40,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,382,7,16,0,1,TM_PERSON,0,PS_NONE,192,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,145,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
33052,278,186,370,20072,10280,256,78,40,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,382,7,16,0,1,TM_PERSON,0,PS_NONE,192,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,140,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
33144,370,278,462,20152,10248,256,78,40,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,382,7,16,0,1,TM_PERSON,0,PS_NONE,192,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,136,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
33236,462,370,554,20208,10352,256,78,40,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,382,7,16,0,1,TM_PERSON,0,PS_NONE,192,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,131,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
33328,554,462,0,20192,10480,256,78,40,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,382,7,16,0,1,TM_PERSON,0,PS_NONE,192,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,127,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
33420,646,94,0,20144,10592,256,78,41,4,TS_INMAPWHO,0,PA_NONE,1,PB_AGENT,382,7,16,0,1,TM_PERSON,0,PS_NONE,192,0,2,PU_AGENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,128,0,128,128,128,0,128,128,128,0,122,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
33512,738,0,38314,11208,13752,1536,43,53,4,TS_INMAPWHO,0,PA_NONE,833,PB_POLICE,3604,835,0,0,1,TM_PERSON,0,PS_NONE,64,0,4,PU_POLICE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38314,0,0,0,0,0,0,128,110,238,110,128,110,238,110,128,110,238,110,76,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
33604,830,0,38242,10316,3540,256,40,13,4,TS_INMAPWHO,0,PA_NONE,1537,PB_SOLDIER,240,1539,8,0,1,TM_PERSON,1,PS_NEXT_COMMAND,64,0,8,PU_GUARD,0,0,0,0,352,352,0,0,0,0,0,0,0,0,38242,0,0,0,0,0,0,128,110,238,110,128,110,238,110,128,110,238,110,16,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
33696,922,0,1014,10536,3448,256,41,13,4,TS_INMAPWHO,0,PA_NONE,1330,PB_MAN_SUIT,5973,1332,0,0,1,TM_PERSON,1,PS_NEXT_COMMAND,64,0,1,PU_CIVILIAN,0,0,0,0,400,400,0,0,0,0,0,0,0,0,39718,0,0,0,0,0,0,128,110,238,110,128,110,238,110,128,110,238,110,31,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
33788,1014,922,38278,10700,3412,256,41,13,4,TS_INMAPWHO,0,PA_NONE,1537,PB_SOLDIER,240,1539,16,0,1,TM_PERSON,1,PS_NEXT_COMMAND,64,0,8,PU_GUARD,0,0,0,0,440,440,0,0,0,0,0,0,0,0,38278,0,0,0,0,0,0,128,110,238,110,128,110,238,110,128,110,238,110,47,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
33880,1106,0,39466,10800,13184,1536,42,51,4,TS_INMAPWHO,0,PA_NONE,833,PB_POLICE,3606,837,0,0,1,TM_PERSON,0,PS_NONE,128,0,4,PU_POLICE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39466,0,0,0,0,0,0,128,110,238,110,128,110,238,110,128,110,238,110,76,0,32,32,0,PS_NONE,0,PS_NONE,0,0,0
33972,1198,0,0,15880,2746,256,62,10,4100,UNDEFINED,0,PA_NONE,1330,PB_MAN_SUIT,584,1342,0,0,1,TM_PERSON,29,PS_WANDER,133,0,1,PU_CIVILIAN,16158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,128,110,238,110,128,110,238,110,128,110,238,110,60,16,32,32,0,PS_NONE,29,PS_WANDER,4,192,0
34064,1290,0,0,6891,15919,256,26,62,4100,UNDEFINED,0,PA_NONE,1330,PB_MAN_SUIT,5960,1338,0,0,1,TM_PERSON,29,PS_WANDER,255,0,1,PU_CIVILIAN,17074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,110,238,110,128,110,238,110,128,110,238,110,44,16,32,32,0,PS_NONE,29,PS_WANDER,4,64,10
34156,1382,0,0,25977,11924,256,101,46,4100,UNDEFINED,0,PA_NONE,1330,PB_MAN_SUIT,575,1340,0,0,1,TM_PERSON,29,PS_WANDER,70,0,1,PU_CIVILIAN,27025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,110,238,110,128,110,238,110,128,110,238,110,38,16,32,32,0,PS_NONE,29,PS_WANDER,3,192,28
34248,1474,0,0,5044,4662,256,19,18,4100,UNDEFINED,0,PA_NONE,1330,PB_MAN_SUIT,5962,1338,0,0,1,TM_PERSON,29,PS_WANDER,254,0,1,PU_CIVILIAN,6219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,110,238,110,128,110,238,110,128,110,238,110,37,16,32,32,0,PS_NONE,29,PS_WANDER,4,128,83
34340,1566,0,0,5046,14089,256,19,55,4100,UNDEFINED,0,PA_NONE,1330,PB_MAN_SUIT,586,1342,0,0,1,TM_PERSON,29,PS_WANDER,119,0,1,PU_CIVILIAN,17456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,128,110,238,110,128,110,238,110,128,110,238,110,34,16,32,32,0,PS_NONE,29,PS_WANDER,4,192,142
